id,category,subcategory,subsubcategory,description,difficulty,tags
d825ac2d-0f53-40b0-8426-84ece5e78816,Machine Learning & AI,Responsible AI & Model Robustness,Ethical & Policy Compliance Validation,"Implement a Python CLI that scans /app/data/text_corpus.jsonl to detect and redact PII (emails, SSNs, phone numbers) using a combination of regex and named‐entity recognition. The tool must output a sanitized.jsonl and a compliance_report.json summarizing PII counts by type, redaction recall/precision, and ensure ≥99% recall on a held‐out validation sample.",,
41bea51e-f8d6-4967-8200-f5e1bd452e75,Machine Learning & AI,Responsible AI & Model Robustness,Explainability & Interpretability,"Implement a CLI that explains predictions of a pretrained HuggingFace sentiment model on a text file using both SHAP and LIME, repeating each method over multiple random seeds to quantify stability (Kendall tau of token-importance ranks and top-k Jaccard overlap). Write a JSON summary of stability metrics, a CSV of per-example attributions, and HTML token heatmaps for the most unstable cases.",,
d661ebec-cb76-4fe1-981c-b207e1b5bea9,Scientific Computing & Analysis,Domain-Specific Computation,Astronomy & Astrophysics Computation,"Build a Python CLI that ingests a theoretical CMB angular power spectrum (Cl) file, uses healpy.synfast to generate a full-sky synthetic CMB map, then computes its angular power spectrum via healpy.anafast, compares it to the input Cl, and writes out the map as a FITS file plus a JSON summary of residuals and basic statistical diagnostics.",,
43c4cd09-dbd5-469e-9f0f-82e0f3a9252a,Scientific Computing & Analysis,Domain-Specific Computation,Astronomy & Astrophysics Computation,"Implement a Python CLI that constructs a Barnes–Hut octree for 3D gravitational N-body simulations and integrates positions and velocities using a symplectic leapfrog scheme with adaptive time-stepping. Validate energy and momentum conservation, compute radial density profiles at specified intervals, output periodic CSV snapshots of particle states, and write a summary JSON of diagnostics.",,
39e224b5-1b0a-42bf-8ca2-c79aa9cfd2a9,Scientific Computing & Analysis,Domain-Specific Computation,Astronomy & Astrophysics Computation,"Create a terminal tool that reads UVFITS visibility data, performs convolutional gridding and FFT to generate a dirty image and point-spread function. Implement the Hogbom CLEAN algorithm to deconvolve and restore the sky brightness, then output cleaned, residual, and model FITS images along with imaging quality metrics in JSON.",,
c5bf29fa-81c7-418a-8853-d7ed10f7fdbf,Scientific Computing & Analysis,Domain-Specific Computation,Climate & Environmental Modeling,"Build a CLI tool that reads CF-compliant NetCDF files of monthly precipitation and potential evapotranspiration, computes the 12-month SPEI per grid cell via log-logistic fitting with robust handling of missing values, and writes a CF-compliant NetCDF of SPEI. Additionally, produce a CSV time series of global land-area fraction in drought (SPEI <= -1) for each month.",,
246a5f56-456a-4a57-ba0e-35def7ad46c3,Scientific Computing & Analysis,Domain-Specific Computation,Climate & Environmental Modeling,"Implement a two-box global energy balance model (mixed-layer plus deep ocean) driven by a provided radiative forcing time series to simulate global-mean temperature and ocean heat uptake. Calibrate feedback, heat capacities, and exchange parameters against historical GMST and OHC data, then output ECS, TCR, fitted parameters, and scenario projections.",,
223f0174-2db9-4e71-8adb-cb10dfd69614,Scientific Computing & Analysis,Domain-Specific Computation,Computational Chemistry & Biology,"Implement a Python CLI that reads an SBML model from /app/model.xml, parses the reaction network via libSBML, and performs multiple Gillespie algorithm stochastic simulations over a user-defined time. The tool should aggregate species concentration trajectories to compute mean and variance, output /app/trajectories.csv and /app/stats.json, and optionally generate time-course plots.",,
a35b8476-208e-4c1a-8b27-50d4edae7534,Scientific Computing & Analysis,Domain-Specific Computation,Computational Chemistry & Biology,"Using COBRApy, load the provided SBML metabolic network, configure exchange reactions to model aerobic minimal media with glucose, and maximize biomass to compute the optimal growth rate. Then perform a single-gene deletion screen to identify essential genes under these conditions and write the growth rate and the sorted essential gene IDs to output files.",,
eb40ebe2-b02c-422b-8d82-a37215d97f08,Scientific Computing & Analysis,Domain-Specific Computation,Computational Chemistry & Biology,"Create a Python CLI that reads a JSON list of SMILES, uses RDKit ETKDG and UFF to generate and optimize up to N 3D conformers per molecule, computes basic molecular descriptors (MW, logP, TPSA, rotatable bonds), clusters conformers via RMSD (e.g., Butina), and selects cluster centroids. Write per-molecule JSON with descriptors, cluster counts, and centroid SDF files under /app/output, plus a Markdown report summarizing the molecular library properties.",,
417e85ed-f421-42ac-9ac0-c05ed4ffbdb7,Scientific Computing & Analysis,Domain-Specific Computation,Computational Chemistry & Biology,"Create a Python CLI tool that ingests a list of SMILES strings, generates and energy-minimizes 100 3D conformers per molecule using RDKit’s ETKDG and MMFF94 force field, then clusters them by RMSD with the Butina algorithm. Output a representative conformer for each cluster in /app/representatives.sdf and a JSON summary of cluster sizes, average energies, and RMSD distributions.",,
5aa02538-fa46-4301-8493-6a6b83700e9b,Scientific Computing & Analysis,Domain-Specific Computation,Computational Chemistry & Biology,"Create a Python CLI that loads a metabolic network SBML (/app/model.xml), builds the stoichiometric matrix, and performs flux balance analysis to maximize a specified biomass reaction using linear programming. Validate mass balance and bounds, identify exchange reactions, then write the optimal flux vector and dual shadow prices to CSV files.",,
e3b35e19-77c8-4b09-a35b-be76d2db0a68,Scientific Computing & Analysis,Domain-Specific Computation,Physics & Engineering Simulation,"Implement a CLI that solves the 1D compressible Euler equations for Sod’s shock tube using a finite volume scheme with Roe’s approximate Riemann solver and user-specified CFL number, grid resolution, and final time. It should output CSV files of density, velocity, and pressure profiles at defined timesteps and generate corresponding plots.",,
d71a8216-fb03-4b50-9160-dc75c61584b4,Scientific Computing & Analysis,Domain-Specific Computation,Physics & Engineering Simulation,Implement an Euler–Bernoulli beam finite element solver for a uniform clamped–clamped beam that assembles mass and stiffness matrices and computes the first three natural frequencies and mode shapes. Validate the frequencies against closed-form solutions within 2% and save frequencies and mode shapes to specified output files.,,
fb120c18-e722-4ec8-96e3-d30c1df8f87d,Scientific Computing & Analysis,Domain-Specific Computation,Physics & Engineering Simulation,"Implement a 1D compressible Euler solver to simulate the Sod shock tube using a finite-volume Godunov scheme (e.g., HLLC) with CFL-controlled timestepping and positivity preservation. Output density, velocity, and pressure profiles at specified times and report L1 error against the analytic solution.",,
18e514df-89c5-40b6-aee1-71d048460056,Scientific Computing & Analysis,Domain-Specific Computation,Physics & Engineering Simulation,"Build a 1D compressible gas dynamics solver for the Sod shock tube using a conservative finite-volume scheme (MUSCL-Hancock with HLLC flux and CFL control) from Riemann initial data, and write density/velocity/pressure profiles at specified times. Include a check that total mass and total energy are conserved to within a small tolerance.",,
5e54abf4-99ce-46da-bb2b-9b40373a6dcc,Scientific Computing & Analysis,Domain-Specific Computation,Physics & Engineering Simulation,"Implement a 1D finite-volume solver for the compressible Euler equations to simulate the Sod shock tube using an HLLC Riemann solver with a TVD slope limiter, exposing a CLI to set grid size and CFL and writing CSV profiles of density, velocity, and pressure at a target time. Validate conservation of mass/momentum/energy and achieve a small L1 error versus an exact Riemann solution computed by a provided routine.",,
43cdd1ef-dc03-4d55-b453-c678323396bc,Scientific Computing & Analysis,Domain-Specific Computation,Physics & Engineering Simulation,"Implement a Python CLI that solves the 2D shallow water equations on a rectangular grid with variable bathymetry using a finite-volume Godunov scheme with HLL flux and MUSCL reconstruction. The program reads initial conditions and simulation parameters from /app/config.json, applies reflective boundaries, integrates to a final time, and writes depth and velocity fields plus gauge time series to /app/output.",,
0cc13cbf-fb2f-47b8-a584-decac0a212b9,Scientific Computing & Analysis,Numerical Computation & Linear Algebra,Matrix & Vector Operations,"Write a Python script that loads a sparse SPD matrix A from /app/A.mtx and a vector b from /app/b.npy, then solves Ax=b using preconditioned conjugate gradients with an incomplete factorization (ILU/IC) or Jacobi fallback. Save x to /app/x.npy and a JSON with iteration count, final relative residual, and wall time, ensuring ||A x − b||2 / ||b||2 ≤ 1e-8.",,
